asset_id,asset_type,substation_region,grid_failure_flag,predicted_failure_prob,expected_impact,risk_score
140107,Transformer,North,1,0.92,1270712.2039,1169055.227588
140108,Transformer,North,0,0.03,475740.7861,14272.223583
140109,Transmission Line,West,1,0.89,557630.9493,496291.544877
140110,Substation,South,0,0.0,812479.2778,0.0
140111,Circuit Breaker,South,0,0.115,1284373.0169,147702.8969435
140112,Substation,North,1,0.935,767284.1294,717410.660989
140113,Transmission Line,Central,1,0.97,700295.68535,679286.8147895
140114,Transmission Line,East,0,0.03,1219117.6957999999,36573.530874
140115,Transformer,Central,0,0.275,392579.99675,107959.49910625
140116,Substation,Central,0,0.125,401430.24569999997,50178.780712499996
140117,Transmission Line,North,0,0.125,476452.4179,59556.5522375
140118,Transmission Line,North,0,0.03,375822.8236,11274.684707999999
140119,Transformer,South,0,0.005,954253.4014000001,4771.267007
140120,Switchgear,West,1,0.885,1453835.8627,1286644.7384895
140121,Circuit Breaker,Central,1,0.95,896003.3299,851203.163405
140122,Substation,North,0,0.095,898280.58082,85336.6551779
140123,Transmission Line,East,1,0.96,1216008.8702,1167368.5153919999
140124,Circuit Breaker,East,1,0.94,53430.676168,50224.83559792
140125,Switchgear,South,1,0.985,964221.5711,949758.2475335
140126,Transmission Line,West,0,0.12,814979.9047999999,97797.58857599998
140127,Transformer,Central,1,0.83,916164.9845,760416.937135
140128,Transmission Line,South,1,0.79,724367.1442,572250.0439180001
140129,Transformer,West,0,0.01,1093009.917,10930.09917
140130,Circuit Breaker,Central,0,0.03,573931.5062,17217.945185999997
140131,Switchgear,West,0,0.02,659002.7314813,13180.054629626
140132,Switchgear,West,0,0.08,743524.7709,59481.981672
140133,Transformer,South,0,0.27,1298794.1581,350674.422687
140134,Transmission Line,Central,0,0.03,627672.2320999999,18830.166962999996
140135,Transmission Line,South,1,0.965,833956.9719,804768.4778834999
140136,TRANSFORMER,Central,0,0.01,729512.8953,7295.1289529999995
140137,Transformer,South,1,0.935,278256.881,260170.183735
140138,Switchgear,South,0,0.15,756546.0212000001,113481.90318000001
140139,Substation,South,1,0.965,343174.73365,331163.61797225
140140,Transformer,North,0,0.025,518980.46933999995,12974.5117335
140141,Transmission Line,Central,1,0.835,437293.46619999997,365140.04427699995
140142,Circuit Breaker,West,1,0.71,841153.381,597218.9005100001
140143,Substation,Central,0,0.08,442540.4592,35403.236736
140144,Circuit Breaker,West,0,0.05,1283244.3845000002,64162.21922500001
140145,Substation,South,1,0.38,1171058.8321,445002.356198
140146,TRANSFORMER,East,1,0.96,1097123.2184,1053238.2896639998
140147,Substation,East,0,0.015,975932.6566999999,14638.989850499998
140148,Circuit Breaker,West,1,0.96,108392.90821,104057.1918816
140149,Switchgear,South,0,0.075,731933.1095,54894.9832125
140150,Transformer,West,0,0.0,217488.72434000002,0.0
140151,Circuit Breaker,South,1,0.955,840146.3677000001,802339.7811535001
140152,Circuit Breaker,North,0,0.43,1278245.7681999998,549645.6803259999
140153,Switchgear,West,0,0.28,847951.8371,237426.514388
140154,Transformer,Central,1,0.97,684906.2710000001,664359.08287
140155,Transformer,East,1,0.895,287043.1183,256903.5908785
140156,Substation,Central,0,0.135,1371030.2223,185089.0800105
140157,Switchgear,North,0,0.14,1060249.5414,148434.935796
140158,Substation,Central,0,0.3,1218954.9086,365686.47258
140159,Substation,Central,1,0.94,527958.0364,496280.55421599996
140160,Switchgear,East,0,0.005,1072246.2305,5361.2311525000005
140161,Substation,West,1,0.8,1117636.508,894109.2064
140162,Transmission Line,South,0,0.005,810885.5254,4054.4276270000005
140163,Transmission Line,South,0,0.15,295027.07409999997,44254.061115
140164,Transformer,North,1,0.58,609798.9137,353683.369946
140165,Circuit Breaker,South,1,0.86,342610.55155,294645.074333
140166,Switchgear,North,1,0.27,992062.8398,267856.966746
140167,Substation,North,1,0.72,522354.124,376094.96928
140168,Switchgear,East,0,0.31,846904.6876000001,262540.453156
140169,Transformer,North,1,0.81,134412.33122999998,108873.9882963
140170,Transformer,Central,1,0.89,1165213.3762,1037039.904818
140171,Transmission Line,East,1,0.96,314932.1663,302334.87964799994
140172,Switchgear,West,1,0.96,927897.9984,890782.078464
140173,Transformer,South,1,0.945,1009409.415,953891.8971749999
140174,Circuit Breaker,South,0,0.0,1285747.9093,0.0
140175,Transformer,South,1,0.275,851898.26,234272.02150000003
140176,Switchgear,East,1,0.96,1132013.8540999999,1086733.2999359998
140177,Transformer,West,0,0.65,107541.52502,69901.991263
140178,Circuit Breaker,Central,0,0.01,949112.4049,9491.124049
140179,Transformer,West,0,0.015,1240738.6058999998,18611.0790885
140180,Circuit Breaker,South,1,0.905,498282.53540000005,450945.69453700003
140181,Circuit Breaker,West,0,0.085,983076.6928,83561.518888
140182,Circuit Breaker,East,0,0.25,490105.6766,122526.41915
140183,Transmission Line,South,0,0.15,979418.3237000001,146912.748555
140184,Transmission Line,Central,1,0.915,790723.5192,723512.020068
140185,Circuit Breaker,Central,1,0.965,493283.3032,476018.387588
140186,Switchgear,East,1,0.87,884547.0382000001,769555.9232340001
140187,Transformer,North,0,0.115,829338.2433,95373.8979795
140188,Substation,Central,1,0.755,570173.53643,430481.02000465
140189,Switchgear,Central,0,0.055,864841.817,47566.299935
140190,Substation,East,0,0.12,962862.1492000001,115543.45790400001
140191,Transmission Line,East,1,0.355,490655.42957000004,174182.67749735
140192,Circuit Breaker,West,1,0.985,1010270.5588,995116.500418
140193,Transformer,South,0,0.11,600418.783,66046.06613
140194,Transformer,East,0,0.065,1001013.8551,65065.900581500006
140195,Circuit Breaker,Central,1,0.93,1177000.6308,1094610.586644
140196,Transformer,North,1,0.975,866216.84617,844561.42501575
140197,Circuit Breaker,South,1,0.25,832599.0001,208149.750025
140198,Circuit Breaker,West,0,0.0,585881.1381,0.0
140199,Circuit Breaker,Central,0,0.165,233359.34777,38504.29238205
140200,Circuit Breaker,Central,0,0.145,693286.9284000001,100526.60461800001
140201,Transmission Line,North,1,0.87,76039.44232,66154.3148184
140202,Circuit Breaker,North,1,0.86,852048.1953,732761.447958
140203,Circuit Breaker,North,0,0.07,1109606.8519000001,77672.47963300001
140204,Transmission Line,North,0,0.12,1299453.4042,155934.408504
140205,Switchgear,West,0,0.02,161008.39076,3220.1678152000004
140206,Transmission Line,Central,0,0.0,741044.4126,0.0
140207,Transformer,West,0,0.0,932660.8430999999,0.0
140208,Switchgear,North,1,0.975,662841.173,646270.1436749999
140209,Transmission Line,South,1,0.9,461326.35634999996,415193.72071499994
140210,Circuit Breaker,West,1,0.935,458376.69441,428582.20927335
140211,Transmission Line,Central,0,0.01,1197980.0322,11979.800322000001
140212,Switchgear,East,0,0.04,1305246.277,52209.85108
140213,Switchgear,East,0,0.21,839908.9359899999,176380.8765579
140214,Transformer,East,1,0.815,484880.67909,395177.75345834997
140215,Transmission Line,West,1,0.84,1306585.5709,1097531.879556
140216,Circuit Breaker,South,1,0.89,1367110.3734,1216728.232326
140217,Circuit Breaker,West,0,0.145,1094536.6118,158707.808711
140218,Circuit Breaker,West,0,0.03,234912.4168,7047.372504
140219,Transformer,Central,0,0.2,296978.22615,59395.64523
140220,Substation,South,0,0.02,273840.8528,5476.817056
140221,Substation,East,1,0.815,913014.6067,744106.9044605
140222,Circuit Breaker,North,1,0.82,1138112.2432000001,933252.0394240001
140223,Transformer,North,1,0.82,401751.3786,329436.13045199995
140224,Transformer,West,0,0.18,775961.3815,139673.04867
140225,Switchgear,East,0,0.02,1119452.6626,22389.053251999998
140226,Circuit Breaker,East,1,0.94,581343.1392999999,546462.5509419999
140227,Circuit Breaker,East,0,0.07,932803.2908000001,65296.230356000015
140228,Transmission Line,South,0,0.095,664069.8199,63086.632890500005
140229,Transformer,North,0,0.03,435950.4016,13078.512047999999
140230,Circuit Breaker,South,0,0.065,896604.4421,58279.2887365
140231,Switchgear,Central,0,0.395,1161427.8889,458764.0161155
140232,Substation,Central,1,0.465,536789.8656,249607.28750400004
140233,TRANSFORMER,West,0,0.12,797552.88001,95706.3456012
140234,Transmission Line,North,0,0.055,460022.9882,25301.264351
140235,Substation,West,1,0.775,540597.1131,418962.7626525
140236,Transmission Line,West,0,0.11,790252.8607999999,86927.81468799998
140237,Circuit Breaker,Central,1,0.89,671971.0862,598054.266718
140238,Transformer,West,1,0.94,1002325.2123,942185.699562
140239,Switchgear,Central,0,0.075,421747.89914,31631.0924355
140240,Switchgear,East,1,0.975,453694.90959999996,442352.53685999993
140241,Circuit Breaker,North,0,0.01,640833.591,6408.335910000001
140242,transformer,North,1,0.98,925787.4286,907271.6800279999
140243,Substation,North,1,0.93,1222301.1983,1136740.114419
140244,Circuit Breaker,West,0,0.04,841372.1486,33654.885944
140245,Transmission Line,East,0,0.12,1430265.7665,171631.89198
140246,Substation,East,0,0.02,731369.0821,14627.381642
140247,Substation,East,0,0.075,50161318.6585,3762098.8993875
140248,Transformer,North,1,0.965,744117.3539,718073.2465135
140249,Switchgear,North,0,0.03,633157.5039,18994.725116999998
140250,Circuit Breaker,East,0,0.2,643353.4151999999,128670.68303999999
140251,Substation,East,0,0.05,1059863.5463,52993.17731500001
140252,Transformer,Central,0,0.065,516751.84792,33588.8701148
140253,Switchgear,East,1,0.875,178941.31872,156573.65388
140254,Substation,South,1,0.86,301656.01395,259424.171997
140255,Transmission Line,South,1,0.855,804373.7605999999,687739.5653129999
140256,Substation,Central,1,0.895,64404.75819,57642.25858005
140257,Transformer,North,1,0.815,984570.81635,802425.2153252499
140258,Switchgear,West,0,0.05,589281.9212999999,29464.096064999998
140259,Transmission Line,West,1,0.755,633640.0730399999,478398.25514519995
140260,Transformer,East,1,0.435,480302.3525,208931.5233375
140261,Substation,East,1,0.945,863470.1319,815979.2746455
140262,Switchgear,East,1,0.85,469776.03045,399309.6258825
140263,Substation,South,0,0.02,491362.80025,9827.256005
140264,Transmission Line,Central,0,0.305,717753.3524,218914.772482
140265,Circuit Breaker,North,0,0.115,873219.9733,100420.2969295
140266,Substation,East,0,0.125,328768.0279,41096.0034875
140267,Switchgear,North,1,0.315,1214583.6592,382593.85264800006
140268,Switchgear,East,1,0.865,773977.6749,669490.6887885
140269,Substation,South,1,0.975,568397.0028,554187.07773
140270,Transmission Line,North,0,0.295,980443.5702,289230.85320899996
140271,Substation,West,0,0.01,965473.4981,9654.734981
140272,Switchgear,South,0,0.15,1110362.4383999999,166554.36576
140273,Substation,North,0,0.245,1182214.6711,289642.5944195
140274,Transmission Line,South,1,0.81,1316852.101,1066650.20181
140275,Circuit Breaker,North,1,0.9,537703.4491000001,483933.1041900001
140276,Circuit Breaker,Central,0,0.06,1125905.295,67554.3177
140277,Circuit Breaker,West,1,0.81,86658.7088,70193.554128
140278,Substation,West,1,0.945,493772.98329999996,466615.46921849996
140279,Transformer,South,0,0.015,1099081.5532,16486.223297999997
140280,Transformer,East,0,0.165,996334.5844,164395.20642600002
140281,Transmission Line,North,0,0.09,598817.7516000001,53893.597644
140282,Substation,West,0,0.085,597267.6238,50767.748023
140283,Circuit Breaker,Central,1,0.85,505694.5657,429840.380845
140284,Circuit Breaker,South,1,0.88,274265.61874,241353.7444912
140285,Substation,Central,0,0.24,739923.452,177581.62848
140286,Substation,East,0,0.16,647927.8712099999,103668.45939359999
140287,Switchgear,East,0,0.02,751034.3545,15020.687090000001
140288,Circuit Breaker,North,0,0.065,336929.57564,21900.422416600002
140289,Transmission Line,East,0,0.005,710776.8195,3553.8840975
140290,Switchgear,West,0,0.095,1243419.2319,118124.8270305
140291,Switchgear,South,0,0.035,483328.6126,16916.501441
140292,Substation,West,1,0.965,398269.00902,384329.5937043
140293,Transformer,South,1,0.665,929819.78643,618330.15797595
140294,Transformer,South,0,0.235,910595.2573,213989.8854655
140295,Switchgear,South,1,0.75,442675.62049999996,332006.71537499997
140296,Transmission Line,North,0,0.02,370226.340715,7404.5268143
140297,Transformer,Central,0,0.165,1177923.3246,194357.348559
140298,Switchgear,South,1,0.965,1248862.8703,1205152.6698395
140299,Circuit Breaker,East,1,0.94,934283.0633500001,878226.079549
140300,TRANSFORMER,Central,0,0.205,1316410.5086,269864.154263
140301,Substation,West,1,0.93,484122.08869999996,450233.542491
140302,Circuit Breaker,East,1,0.875,283301.33716,247888.67001499998
140303,transformer,North,0,0.21,325538.6094,68363.107974
140304,Switchgear,North,0,0.04,233619.39154,9344.7756616
140305,Transformer,Central,0,0.02,989204.6893,19784.093786
140306,Switchgear,South,1,0.835,899985.6614000001,751488.0272690001
140307,transformer,West,1,0.865,506262.57828,437917.1302122
140308,transformer,East,0,0.08,1114048.7823,89123.90258400001
140309,Transformer,East,0,0.215,94621.75451,20343.67721965
140310,Transformer,South,0,0.005,1147343.1477,5736.715738500001
140311,Transmission Line,Central,1,0.925,960545.7538999999,888504.8223575
140312,Switchgear,Central,1,0.855,381652.1346,326312.575083
140313,Circuit Breaker,East,0,0.035,419954.21880000003,14698.397658000002
140314,Circuit Breaker,South,1,0.71,50103589.8423,35573548.78803299
140315,Circuit Breaker,East,0,0.155,516907.8343,80120.7143165
140316,Substation,West,0,0.0,674349.7766,0.0
140317,Substation,West,0,0.04,1198673.8416,47946.953664
140318,Transformer,East,0,0.035,554894.242,19421.29847
140319,Switchgear,Central,1,0.87,1022784.3847999999,889822.4147759998
140320,Transmission Line,East,0,0.1,985898.2449,98589.82449000001
140321,Circuit Breaker,East,0,0.01,999726.3178999999,9997.263179
140322,Transformer,West,1,0.875,753944.30784,659701.26936
140323,Switchgear,South,1,0.93,899648.23,836672.8539
140324,Substation,South,1,0.98,1227011.9937,1202471.753826
140325,Substation,South,0,0.155,1101319.3905,170704.5055275
140326,Circuit Breaker,West,0,0.07,905013.04114,63350.9128798
140327,Circuit Breaker,North,0,0.4,212555.34589,85022.13835600001
140328,Circuit Breaker,North,1,0.725,224677.20114000002,162890.9708265
140329,Transformer,North,1,0.84,864144.8557,725881.6787879999
140330,Transformer,South,0,0.02,836411.4268939999,16728.228537879997
140331,Transformer,North,0,0.045,1072139.319,48246.269355
140332,Transmission Line,Central,1,0.985,806555.3314,794457.001429
140333,Substation,East,1,0.69,795281.3698,548744.145162
140334,Switchgear,South,0,0.035,175331.72266,6136.6102931000005
140335,Substation,North,1,0.815,1037310.28473,845407.8820549499
140336,Transformer,East,0,0.32,1238216.9933,396229.437856
140337,Transmission Line,South,0,0.15,453226.11747,67983.9176205
140338,Transmission Line,Central,0,0.04,1093659.2768,43746.371072
140339,Transformer,East,0,0.075,592828.3351,44462.1251325
140340,Substation,East,0,0.185,158066.40584,29242.285080399997
140341,Switchgear,East,0,0.005,937343.638,4686.7181900000005
140342,transformer,North,0,0.06,1393190.0447,83591.402682
140343,Transmission Line,Central,1,0.975,552458.4422,538646.9811450001
140344,Switchgear,West,1,0.97,1066475.2203,1034480.9636909999
140345,Transformer,North,0,0.175,730306.04258,127803.55745149999
140346,Transformer,Central,0,0.12,1096140.2607999998,131536.83129599996
140347,Substation,Central,0,0.025,261588.580811,6539.714520275
140348,Transformer,North,1,0.465,657353.9042,305669.565453
140349,Transformer,Central,1,0.805,717667.6724,577722.4762820001
140350,Switchgear,Central,0,0.105,1077044.4902,113089.67147099998
140351,Circuit Breaker,Central,1,0.96,559664.8199,537278.2271039999
140352,Circuit Breaker,North,0,0.005,845413.5157999999,4227.067579
140353,Circuit Breaker,South,0,0.625,666662.9454,416664.340875
140354,Substation,Central,0,0.215,924479.1476499999,198763.01674474997
140355,Substation,Central,1,0.66,1305415.7917,861574.422522
140356,Circuit Breaker,North,1,0.965,599244.8554,578271.2854609999
140357,Switchgear,East,1,0.19,737930.708,140206.83452
140358,Switchgear,West,1,0.525,429960.27203999995,225729.142821
140359,Transmission Line,East,1,0.95,542364.9951,515246.74534499994
140360,Substation,North,0,0.015,501337.75430000003,7520.0663145
140361,Transformer,West,0,0.035,817681.0435,28618.836522500005
140362,Transmission Line,West,1,0.855,786979.5052,672867.476946
140363,Transformer,East,1,1.0,959534.4199,959534.4199
140364,Substation,South,1,0.855,351152.36923,300235.27569165
140365,Switchgear,North,1,0.87,1151416.2705,1001732.1553350001
140366,Substation,West,0,0.365,715876.7008999999,261294.99582849996
140367,Circuit Breaker,North,0,0.02,861335.3568,17226.707136
140368,Transformer,West,1,0.845,1129529.7838,954452.667311
140369,Circuit Breaker,Central,1,0.96,632620.1189,607315.314144
140370,Circuit Breaker,West,1,0.665,733910.8817,488050.73633050005
140371,Transformer,West,0,0.25,1123666.3984,280916.5996
140372,Circuit Breaker,South,1,0.97,306866.27150000003,297660.283355
140373,Substation,East,1,0.905,664008.0406000001,600927.276743
140374,Transformer,West,1,0.95,1164117.6927999998,1105911.8081599998
140375,Transmission Line,Central,0,0.015,414632.14138,6219.4821206999995
140376,Transformer,North,1,0.98,732533.5619,717882.8906619999
140377,Transmission Line,East,1,0.825,425092.7602,350701.527165
140378,Circuit Breaker,South,0,0.235,724286.0135,170207.2131725
140379,Transmission Line,North,0,0.09,230078.22608,20707.0403472
140380,Circuit Breaker,South,1,0.96,690917.4317999999,663280.7345279999
140381,Circuit Breaker,East,0,0.02,1198788.5044,23975.770088
140382,Transformer,East,1,0.915,908874.779,831620.4227850001
140383,Substation,Central,0,0.055,298764.41209999996,16432.042665499997
140384,Transformer,West,0,0.06,288927.87919999997,17335.672752
140385,Substation,West,1,0.755,491511.67000000004,371091.31085
140386,Circuit Breaker,North,0,0.055,1250258.8605,68764.2373275
140387,Transformer,South,0,0.145,591240.3892000001,85729.856434
140388,Transmission Line,Central,0,0.02,569610.78971,11392.215794200001
140389,Transformer,East,0,0.245,998358.8127,244597.9091115
140390,Switchgear,West,0,0.205,628555.50889,128853.87932245
140391,Transmission Line,South,0,0.01,709271.52966,7092.7152966
140392,Switchgear,West,0,0.035,996434.9517999999,34875.223313
140393,Transformer,East,1,0.94,905586.191,851251.0195399999
140394,Substation,West,1,0.88,414846.4435,365064.87028
140395,Switchgear,West,0,0.35,1289521.2104,451332.42364
140396,Transmission Line,North,0,0.085,1274880.8077,108364.86865450001
140397,Circuit Breaker,South,0,0.14,203307.20122,28463.0081708
140398,Transformer,South,0,0.075,1139525.0093,85464.3756975
140399,Switchgear,East,0,0.055,105567.26843,5806.19976365
140400,Transmission Line,West,0,0.0,373164.10243,0.0
140401,Switchgear,Central,0,0.05,693355.9516,34667.797580000006
140402,Substation,East,0,0.175,1199046.7878,209833.18786499999
140403,Transformer,North,1,0.975,458672.2628,447205.45623
140404,Substation,North,1,0.87,348708.8824,303376.727688
140405,Transmission Line,West,1,0.905,541829.37281,490355.58239304996
140406,Transmission Line,Central,0,0.095,915873.34794,87007.9680543
140407,Substation,South,0,0.0,1084277.5887,0.0
140408,Transmission Line,South,0,0.125,935292.1933,116911.5241625
140409,Transmission Line,North,1,0.77,119616.879948,92104.99755996
140410,Transformer,East,1,0.9,491685.9246,442517.33214
140411,Switchgear,West,0,0.12,617146.0649,74057.52778799999
140412,Transformer,West,1,0.86,880494.5837999999,757225.3420679999
140413,Transmission Line,North,1,0.995,1083407.0255,1077989.9903725
140414,Transmission Line,Central,0,0.035,659269.3556,23074.427446
140415,Circuit Breaker,East,0,0.015,486994.2794,7304.914191
140416,Circuit Breaker,South,1,0.935,209039.1681,195451.6221735
140417,Transformer,West,1,0.92,1361973.3469,1253015.479148
140418,Switchgear,North,0,0.04,1148072.4515,45922.89806
140419,Transformer,East,0,0.12,277345.79130000004,33281.494956
140420,Transmission Line,East,0,0.005,1057638.5952,5288.192976
140421,Switchgear,North,0,0.02,932407.6377000001,18648.152754000002
140422,Switchgear,East,0,0.03,1027110.2862,30813.308586
140423,Circuit Breaker,North,0,0.08,690629.326,55250.34608
140424,Switchgear,West,0,0.36,494213.4,177916.824
140425,Transformer,North,1,0.945,284762.340363,269100.41164303495
140426,Transmission Line,North,0,0.29,604479.4029,175299.02684099998
140427,Transformer,North,0,0.075,1315454.6005,98659.0950375
140428,Substation,East,0,0.01,559804.33058,5598.0433058
140429,Circuit Breaker,East,1,0.97,707878.9347999999,686642.5667559999
140430,Circuit Breaker,East,0,0.075,805756.1242,60431.70931499999
140431,Transmission Line,West,0,0.025,561491.8389,14037.2959725
140432,Switchgear,Central,1,0.78,351194.28876,273931.5452328
140433,TRANSFORMER,South,0,0.065,744357.8478999999,48383.2601135
140434,Transmission Line,West,0,0.235,628210.3745,147629.4380075
140435,Switchgear,South,0,0.065,1049849.0264,68240.18671600001
140436,Substation,North,0,0.195,932780.706,181892.23767
140437,Transmission Line,South,1,0.925,570774.6998000001,527966.5973150001
140438,Substation,South,0,0.065,715144.9561000001,46484.42214650001
140439,Transformer,North,0,0.045,1040604.3388,46827.195246
140440,Circuit Breaker,South,1,0.965,603855.2966,582720.361219
140441,Circuit Breaker,South,0,0.125,1151290.223,143911.277875
140442,TRANSFORMER,West,0,0.22,1193808.4813,262637.86588600004
140443,Switchgear,Central,1,0.16,369983.525172,59197.36402752
140444,Transformer,Central,1,0.87,312770.74709,272110.54996830004
140445,Substation,South,0,0.18,319727.30319999997,57550.91457599999
140446,Transformer,West,0,0.14,972721.737,136181.04318
140447,Transformer,North,0,0.365,152750.14458,55753.80277169999
140448,Transformer,South,1,0.935,803558.95496,751327.6228876001
140449,Switchgear,Central,1,0.94,678422.0341,637716.712054
140450,Switchgear,South,1,0.96,487068.72490000003,467585.975904
140451,Transmission Line,East,1,0.895,785334.2479000001,702874.1518705001
140452,Substation,East,1,0.935,788222.4898,736988.027963
140453,Transformer,Central,0,0.125,471534.44114,58941.8051425
140454,Transmission Line,Central,1,0.89,901610.0982000001,802432.9873980001
140455,Switchgear,Central,0,0.22,1112679.0987,244789.401714
140456,Transformer,East,0,0.165,1113643.6139,183751.19629350002
140457,Substation,Central,1,0.945,1247607.8233,1178989.3930185
140458,Transmission Line,North,0,0.08,201668.53155,16133.482524000001
140459,Switchgear,West,1,0.89,1146970.6708,1020803.897012
140460,Switchgear,South,1,0.865,50293678.8585,43504032.212602496
140461,Substation,South,0,0.155,957836.0947,148464.5946785
140462,Circuit Breaker,East,1,0.795,534759.22094,425133.58064730006
140463,Transmission Line,North,1,0.945,345121.2356,326139.567642
140464,Substation,North,1,0.935,344313.7868,321933.390658
140465,Switchgear,South,1,0.715,933777.7115,667651.0637225
140466,Transformer,South,1,0.915,1130079.9105,1034023.1181075
140467,Transformer,North,0,0.09,251221.21384,22609.9092456
140468,Transformer,North,0,0.05,811595.6436999999,40579.782185
140469,Circuit Breaker,Central,0,0.02,613340.5229,12266.810458
140470,Substation,South,0,0.365,464997.90711,169724.23609514997
140471,Transformer,West,1,0.87,231276.74560999998,201210.76868069998
140472,Circuit Breaker,North,1,0.965,999481.1146,964499.275589
140473,Transmission Line,North,0,0.12,867020.65053,104042.47806359999
140474,Switchgear,Central,0,0.02,509011.1729,10180.223458
140475,Transmission Line,Central,1,0.32,1302118.5714,416677.94284800004
140476,Switchgear,Central,0,0.01,955153.6806,9551.536806
140477,Transformer,East,0,0.02,1315090.7834,26301.815668000003
140478,Switchgear,East,1,0.96,1032844.4453,991530.667488
140479,Switchgear,South,0,0.31,712633.2298000001,220916.30123800001
140480,Transmission Line,West,1,0.94,818574.8974000001,769460.4035560001
140481,Transformer,East,0,0.04,1237695.2899,49507.811596
140482,Switchgear,West,0,0.095,628231.8048,59682.021456
140483,Transformer,West,0,0.33,1356650.8458,447694.77911400003
140484,Transformer,West,0,0.045,1072787.1888,48275.423495999996
140485,Transmission Line,Central,1,0.975,853632.3105,832291.5027375
140486,Switchgear,Central,0,0.11,982671.0449000001,108093.81493900002
140487,Transformer,West,1,0.84,870540.8791,731254.338444
140488,Switchgear,East,0,0.23,802382.7250000001,184548.02675000002
140489,Substation,West,1,0.965,776406.9741,749232.7300064999
140490,Transformer,West,1,0.375,499846.75433,187442.53287375002
140491,Circuit Breaker,Central,1,0.38,143925.55427999998,54691.710626399996
140492,Transformer,West,0,0.08,336318.1051,26905.448408
140493,Switchgear,West,0,0.105,657975.8911,69087.46856549999
140494,Circuit Breaker,West,0,0.155,1242687.6009,192616.5781395
140495,Circuit Breaker,Central,1,0.81,315218.9307,255327.33386700004
140496,Transmission Line,West,0,0.44,128421.00698,56505.243071200006
140497,Transformer,East,0,0.18,879967.5356000001,158394.156408
140498,Circuit Breaker,West,0,0.105,1400776.9679999999,147081.58164
140499,Transformer,North,0,0.02,476552.2885,9531.04577
140500,Transmission Line,Central,0,0.195,305138.21533,59501.95198935
140501,Substation,South,1,0.74,560323.5689000001,414639.44098600006
140502,Substation,South,1,0.9,900344.07665,810309.668985
140503,Transformer,Central,0,0.025,231863.74693,5796.59367325
140504,Switchgear,East,1,0.95,444946.82772,422699.48633399996
140505,Circuit Breaker,East,0,0.06,1452360.1494999998,87141.60896999999
140506,Transmission Line,South,0,0.215,700224.4083,150548.2477845
140507,Circuit Breaker,West,0,0.315,624015.0634600001,196564.74498990003
140508,Substation,East,0,0.1,111152.70418,11115.270418
140509,Transformer,Central,1,0.96,1114005.7739,1069445.5429439999
140510,Switchgear,West,0,0.0,356935.6748,0.0
140511,Transmission Line,Central,1,0.95,1023164.8206,972006.57957
140512,Circuit Breaker,East,1,0.95,527388.858,501019.4151
140513,Switchgear,North,0,0.11,1313212.188,144453.34068000002
140514,Substation,West,0,0.3,903521.2864000001,271056.38592000003
140515,Transformer,West,0,0.11,1152376.2583,126761.38841300001
140516,Switchgear,South,0,0.23,1099398.5327,252861.66252100002
140517,Transmission Line,East,1,0.545,600278.6028,327151.83852600004
140518,Substation,East,1,0.825,937956.61801,773814.20985825
140519,Substation,East,0,0.24,301560.435435,72374.5045044
140520,Substation,West,1,0.965,307216.61730000004,296464.0356945
140521,Switchgear,East,0,0.185,556054.2394,102870.03428899999
140522,Transformer,West,1,0.85,973379.9087,827372.922395
140523,Circuit Breaker,West,0,0.115,1344884.0384,154661.664416
140524,Substation,North,0,0.1,845834.2726,84583.42726000001
140525,Substation,Central,0,0.065,697082.6982,45310.375383
140526,Switchgear,North,1,0.78,608721.3453,474802.6493340001
140527,Transformer,West,1,0.98,352923.9202,345865.441796
140528,Transmission Line,South,1,0.78,627268.41715,489269.365377
140529,Transformer,South,0,0.175,637737.3117,111604.02954749999
140530,Transmission Line,West,0,0.015,1300741.0908,19511.116361999997
140531,Substation,West,0,0.2,186505.24984,37301.049968
140532,Transmission Line,North,0,0.045,753451.1452,33905.301534
140533,Switchgear,East,0,0.2,1296847.5992,259369.51984000002
140534,Switchgear,West,1,0.925,1270663.1719,1175363.4340075
140535,Substation,East,1,0.935,1128575.4938,1055218.0867030001
140536,Switchgear,North,1,0.835,1102756.2472,920801.466412
140537,Circuit Breaker,East,1,0.885,1136358.6365,1005677.3933025
140538,Transformer,Central,1,0.99,406339.19920000003,402275.80720800004
140539,Switchgear,Central,1,0.85,610400.41862,518840.355827
140540,Transformer,South,0,0.17,1216496.5537,206804.414129
140541,Transmission Line,West,0,0.015,335980.4031,5039.7060464999995
140542,Circuit Breaker,East,0,0.0,697098.8499,0.0
140543,Switchgear,East,0,0.095,789957.973,75046.007435
140544,Transmission Line,West,0,0.22,1227107.4035,269963.62877
140545,Circuit Breaker,North,0,0.075,1102486.6143,82686.4960725
140546,Circuit Breaker,West,1,0.945,586981.4103999999,554697.4328279999
140547,Switchgear,Central,0,0.085,978480.2456,83170.82087600001
140548,Substation,Central,1,0.955,614709.2076,587047.2932579999
140549,Transformer,South,1,0.86,879498.1772,756368.432392
140550,Transmission Line,East,0,0.09,427200.04452,38448.0040068
140551,Transmission Line,South,0,0.0,815290.4309,0.0
140552,Substation,West,0,0.02,1186897.8638,23737.957275999997
140553,Switchgear,Central,0,0.535,957636.9733,512335.7807155
140554,Circuit Breaker,South,1,0.78,800475.81042,624371.1321276
140555,Transmission Line,North,0,0.02,745270.3769,14905.407538000001
140556,Transformer,North,0,0.105,1283491.1654,134766.57236700002
